stable_usage_key,choice_priority,territory,kind,celebration_id,mass_form,season,week,weekday,special_day,sunday_cycle,weekday_cycle,lectionary_number,reference_normalized,response_text,source_catalog,nigeria_selection_id,nigeria_source_date,gallery_source_url,gallery_text_edition,rsvce_selection_id,text_source_id,display_edition,resolution_status,review_notes
NG|celebration|james_apostle|day||,1,NG,celebration,james_apostle,day,,,,,,,,"ps126:1-2ab,2cd-3,4-5,6",Those who are sowing in tears will sing when they reap.,nigeria_psalm_usage_assignments.csv,ng:2026-07-25:responsorial-psalm:1,2026-07-25,,,ps126_1_2ab_2cd_3_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|james_apostle|day||,2,NG,celebration,james_apostle,day,,,,,,,,"ps126:1bc-2ab,2cd-3,4-5,6",Those who are sowing in tears will sing when they reap.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/250724/,Douay-Rheims,local_rsvce:expanded:01b7dd70371d17fc,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|james_apostle|day||,3,NG,celebration,james_apostle,day,,,,,,,,ps126:1-6,Those who sow in tears shall reap rejoicing.,memorial_feasts.csv,,,,,local_rsvce:expanded:fe5e0ed01660879a,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,1,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps103:1-2,3-4,8-9,13-14,17-18a","O bless the Lord, my soul!",memorial_feasts.csv,,,,,local_rsvce:expanded:a23963e8ba7768b2,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,2,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps112:1-2,3-4,5-6,7-8,9",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:a2598f66f2117110,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,3,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps112:1-2,5-6,7-8,9",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,ps112_1_2_5_6_7_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,4,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,5,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps128:1-2,3-4,5-6",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:4115d7f061b9dec9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,6,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps131:1,2-3a","In you, Lord, I have found my peace.",memorial_feasts.csv,,,,,local_rsvce:expanded:c554d668e32bfa75,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,7,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps15:1a+2-3a,3b-4ab,5","The just shall live on your holy mountain, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:d8a4c685fc2a8ecd,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,8,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps15:1a,2-3a,3b-4ab,5","The just shall live on your holy mountain, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:b2b47e3b4171ad7b,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,9,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps16:1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,ps16_1_2a_5_7_8_11,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,10,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps1:1-2,3,4-6",Happy are they who delight in the law of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:1add7841ef32e023,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,11,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,memorial_feasts.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|jane_frances_de_chantal|day||,12,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8,9-10",I will bless the Lord at all times.,memorial_feasts.csv,,,,,local_rsvce:expanded:080f8764f6955b45,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jane_frances_de_chantal|day||,13,NG,celebration,jane_frances_de_chantal,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8,9-10",Taste and see the goodness of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:080f8764f6955b45,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|januarius_of_benevento|day||,1,NG,celebration,januarius_of_benevento,day,,,,,,,,"ps124:2-3,4-5,7b-8",Our soul has escaped like a bird from the hunter’s net.,memorial_feasts.csv,,,,,ps124_2_3_4_5_7b_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|januarius_of_benevento|day||,2,NG,celebration,januarius_of_benevento,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|januarius_of_benevento|day||,3,NG,celebration,januarius_of_benevento,day,,,,,,,,"ps31:2cd-3ab,5+7ab,15bc-16","Into your hands, O Lord, I entrust my spirit.",memorial_feasts.csv,,,,,ps31_2cd_3ab_5_7ab_15bc_16,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|januarius_of_benevento|day||,4,NG,celebration,januarius_of_benevento,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8",The Lord set me free from all my fears.,memorial_feasts.csv,,,,,ps34_1_2_3_4_5_6_7_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,1,NG,celebration,jerome_emiliani,day,,,,,,,,"ps103:1-2,3-4,8-9,13-14,17-18a","O bless the Lord, my soul!",memorial_feasts.csv,,,,,local_rsvce:expanded:a23963e8ba7768b2,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,2,NG,celebration,jerome_emiliani,day,,,,,,,,"ps112:1-2,3-4,5-6,7-8,9",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:a2598f66f2117110,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,3,NG,celebration,jerome_emiliani,day,,,,,,,,"ps112:1-2,5-6,7-8,9",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,ps112_1_2_5_6_7_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,4,NG,celebration,jerome_emiliani,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,5,NG,celebration,jerome_emiliani,day,,,,,,,,"ps128:1-2,3-4,5-6",Happy are those who fear the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:4115d7f061b9dec9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,6,NG,celebration,jerome_emiliani,day,,,,,,,,"ps131:1,2-3a","In you, Lord, I have found my peace.",memorial_feasts.csv,,,,,local_rsvce:expanded:c554d668e32bfa75,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,7,NG,celebration,jerome_emiliani,day,,,,,,,,"ps15:1a+2-3a,3b-4ab,5","The just shall live on your holy mountain, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:d8a4c685fc2a8ecd,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,8,NG,celebration,jerome_emiliani,day,,,,,,,,"ps15:1a,2-3a,3b-4ab,5","The just shall live on your holy mountain, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:b2b47e3b4171ad7b,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,9,NG,celebration,jerome_emiliani,day,,,,,,,,"ps16:1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,ps16_1_2a_5_7_8_11,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,10,NG,celebration,jerome_emiliani,day,,,,,,,,"ps1:1-2,3,4-6",Happy are they who delight in the law of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:1add7841ef32e023,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,11,NG,celebration,jerome_emiliani,day,,,,,,,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,memorial_feasts.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|jerome_emiliani|day||,12,NG,celebration,jerome_emiliani,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8,9-10",I will bless the Lord at all times.,memorial_feasts.csv,,,,,local_rsvce:expanded:080f8764f6955b45,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|jerome_emiliani|day||,13,NG,celebration,jerome_emiliani,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8,9-10",Taste and see the goodness of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:080f8764f6955b45,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_apostle|day||,1,NG,celebration,john_apostle,day,,,,,,,,"ps97:1-2,5-6,11-12","Rejoice in the Lord, you just.",nigeria_psalm_usage_assignments.csv,ng:2025-12-27:responsorial-psalm:1,2025-12-27,https://www.catholicgallery.org/mass-reading/271224/,Douay-Rheims,ps97_1_2_5_6_11_12,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|john_damascene|day||,1,NG,celebration,john_damascene,day,,,,,,,,"ps119:9-10,11-12,13-14","Lord, teach me your decrees.",memorial_feasts.csv,,,,,ps119_9_10_11_12_13_14,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_damascene|day||,2,NG,celebration,john_damascene,day,,,,,,,,"ps19:7,8,9,10","The judgments of the Lord are true, and all of them are just.",memorial_feasts.csv,,,,,ps19_7_8_9_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_damascene|day||,3,NG,celebration,john_damascene,day,,,,,,,,"ps37:3-4,5-6,30-31",The mouths of the just murmur wisdom.,memorial_feasts.csv,ng:reconstructed:8c4665aa51293035,,,,ps37_3_4_5_6_30_31,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|celebration|john_de_brebeuf_and_isaac_jogues|day||,1,NG,celebration,john_de_brebeuf_and_isaac_jogues,day,,,,,,,,"ps124:2-3,4-5,7b-8",Our soul has escaped like a bird from the hunter’s net.,memorial_feasts.csv,,,,,ps124_2_3_4_5_7b_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_de_brebeuf_and_isaac_jogues|day||,2,NG,celebration,john_de_brebeuf_and_isaac_jogues,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_de_brebeuf_and_isaac_jogues|day||,3,NG,celebration,john_de_brebeuf_and_isaac_jogues,day,,,,,,,,"ps31:2cd-3ab,5+7ab,15bc-16","Into your hands, O Lord, I entrust my spirit.",memorial_feasts.csv,,,,,ps31_2cd_3ab_5_7ab_15bc_16,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_de_brebeuf_and_isaac_jogues|day||,4,NG,celebration,john_de_brebeuf_and_isaac_jogues,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8",The Lord set me free from all my fears.,memorial_feasts.csv,,,,,ps34_1_2_3_4_5_6_7_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_eudes|day||,1,NG,celebration,john_eudes,day,,,,,,,,"ps106:19-20,21-22,23","Lord, remember us, for the love you bear your people.",memorial_feasts.csv,,,,,ps106_19_20_21_22_23,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_eudes|day||,2,NG,celebration,john_eudes,day,,,,,,,,"ps110:1-2,3,4","You are a priest for ever, in the line of Melchizedek.",memorial_feasts.csv,,,,,local_rsvce:expanded:9147f45b3f3d63c3,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_eudes|day||,3,NG,celebration,john_eudes,day,,,,,,,,"ps117:1,2",Go out to all the world and tell the good news.,memorial_feasts.csv,ng:reconstructed:73d92e286a6fb381,,,,ps117_1_2,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|celebration|john_eudes|day||,4,NG,celebration,john_eudes,day,,,,,,,,"ps16:1-2a1-2a+5,7-8,11","You are my inheritance, O Lord.",memorial_feasts.csv,,,,,local_rsvce:expanded:acdd2b509ed6230c,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_eudes|day||,5,NG,celebration,john_eudes,day,,,,,,,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,memorial_feasts.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|celebration|john_eudes|day||,6,NG,celebration,john_eudes,day,,,,,,,,"ps40:1+3ab,6,7-8,9","Here am I, Lord; I come to do your will.",memorial_feasts.csv,,,,,local_rsvce:expanded:a6f3121c52e20e28,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_eudes|day||,7,NG,celebration,john_eudes,day,,,,,,,,"ps89:1-2,3-4,20-21,24+26",For ever I will sing the goodness of the Lord.,memorial_feasts.csv,,,,,local_rsvce:expanded:556f9b30cb1e8359,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_eudes|day||,8,NG,celebration,john_eudes,day,,,,,,,,"ps96:1-2a,2b-3,7-8a,10",Proclaim God’s marvellous deeds to all the nations.,memorial_feasts.csv,,,,,ps96_1_2a_2b_3_7_8a_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_fisher_and_thomas_more|day||,1,NG,celebration,john_fisher_and_thomas_more,day,,,,,,,,"ps124:2-3,4-5,7b-8",Our soul has escaped like a bird from the hunter’s net.,memorial_feasts.csv,,,,,ps124_2_3_4_5_7b_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_fisher_and_thomas_more|day||,2,NG,celebration,john_fisher_and_thomas_more,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_fisher_and_thomas_more|day||,3,NG,celebration,john_fisher_and_thomas_more,day,,,,,,,,"ps31:2cd-3ab,5+7ab,15bc-16","Into your hands, O Lord, I entrust my spirit.",memorial_feasts.csv,,,,,ps31_2cd_3ab_5_7ab_15bc_16,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_fisher_and_thomas_more|day||,4,NG,celebration,john_fisher_and_thomas_more,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8",The Lord set me free from all my fears.,memorial_feasts.csv,,,,,ps34_1_2_3_4_5_6_7_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_i_pope|day||,1,NG,celebration,john_i_pope,day,,,,,,,,"ps124:2-3,4-5,7b-8",Our soul has escaped like a bird from the hunter’s net.,memorial_feasts.csv,,,,,ps124_2_3_4_5_7b_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_i_pope|day||,2,NG,celebration,john_i_pope,day,,,,,,,,"ps126:1-2ab,2bc-3,4-5,6",Those who sow in tears shall reap with shouts of joy.,memorial_feasts.csv,,,,,ps126_1_2ab_2bc_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_i_pope|day||,3,NG,celebration,john_i_pope,day,,,,,,,,"ps31:2cd-3ab,5+7ab,15bc-16","Into your hands, O Lord, I entrust my spirit.",memorial_feasts.csv,,,,,ps31_2cd_3ab_5_7ab_15bc_16,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_i_pope|day||,4,NG,celebration,john_i_pope,day,,,,,,,,"ps34:1-2,3-4,5-6,7-8",The Lord set me free from all my fears.,memorial_feasts.csv,,,,,ps34_1_2_3_4_5_6_7_8,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_leonardi|day||,1,NG,celebration,john_leonardi,day,,,,,,,,"ps106:19-20,21-22,23","Lord, remember us, for the love you bear your people.",memorial_feasts.csv,,,,,ps106_19_20_21_22_23,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_leonardi|day||,2,NG,celebration,john_leonardi,day,,,,,,,,"ps110:1-2,3,4","You are a priest for ever, in the line of Melchizedek.",memorial_feasts.csv,,,,,local_rsvce:expanded:9147f45b3f3d63c3,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|celebration|john_leonardi|day||,3,NG,celebration,john_leonardi,day,,,,,,,,"ps117:1,2",Go out to all the world and tell the good news.,memorial_feasts.csv,ng:reconstructed:73d92e286a6fb381,,,,ps117_1_2,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
